userid,timestamp,itemid,interactiontype,feature1,feature2,purchase
398,2024-10-07 14:25:19,item-40,add-to-cart,50.16,68.04,0
493,2023-06-24 10:41:19,item-60,favorite,42.61,68.06,0
727,2026-05-01 21:59:54,item-22,view,79.53,68.06,0
503,2022-07-04 04:10:16,item-94,view,70.52,68.09,0
74,2026-06-25 15:41:08,item-85,favorite,23.67,68.11,0
586,2024-05-28 14:17:05,item-91,view,50.32,68.12,0
81,2025-08-29 19:20:27,item-94,add-to-cart,40.36,68.13,0
913,2025-08-29 01:12:47,item-20,view,10.59,68.13,0
584,2021-01-25 21:35:30,item-14,favorite,32.14,68.14,0
868,2024-02-29 09:49:09,item-62,favorite,85.61,68.16,0
620,2025-04-28 20:46:08,item-99,add-to-cart,6.0,68.2,0
33,2025-02-05 00:31:54,item-40,add-to-cart,66.49,68.22,0
77,2026-02-04 06:17:59,item-51,add-to-cart,18.42,68.22,0
978,2024-08-28 15:09:54,item-27,favorite,33.01,68.25,0
56,2024-11-06 02:18:00,item-43,favorite,32.97,68.27,0
399,2025-12-17 16:12:46,item-19,view,82.64,68.27,0
2,2025-06-08 13:59:10,item-30,purchase,47.19,68.28,0
953,2023-11-25 10:49:06,item-30,click,22.8,68.29,0
763,2026-03-21 20:45:05,item-76,purchase,6.05,68.3,0
465,2026-03-07 13:23:30,item-12,favorite,53.42,68.32,0
946,2023-11-14 19:03:02,item-37,purchase,78.84,68.32,1
796,2026-06-13 22:10:42,item-16,click,26.6,68.34,0
204,2025-07-10 20:49:19,item-72,view,36.3,68.41,0
672,2023-07-20 09:24:47,item-19,purchase,47.38,68.43,1
445,2024-11-28 06:04:57,item-9,click,4.35,68.45,0
609,2024-09-05 09:49:51,item-6,click,70.16,68.45,1
83,2024-10-11 12:15:47,item-32,purchase,15.45,68.47,0
611,2025-04-01 03:41:02,item-83,purchase,54.23,68.48,1
702,2023-12-22 17:02:38,item-10,purchase,64.82,68.51,1
265,2026-01-09 23:47:47,item-81,view,90.24,68.52,0
630,2026-04-08 16:09:34,item-64,add-to-cart,92.13,68.52,0
861,2025-04-06 16:06:25,item-31,add-to-cart,9.53,68.52,0
609,2025-09-04 00:05:04,item-97,view,82.27,68.53,0
735,2025-10-13 09:17:36,item-94,view,63.96,68.53,0
795,2026-06-19 01:59:37,item-47,add-to-cart,61.14,68.53,0
169,2025-11-11 15:13:17,item-90,click,8.34,68.55,0
796,2024-12-17 13:22:01,item-38,click,39.74,68.55,0
381,2023-08-27 21:15:01,item-24,view,23.63,68.56,0
455,2021-06-26 12:21:30,item-43,purchase,1.77,68.57,1
925,2025-08-26 23:45:15,item-10,favorite,69.64,68.57,0
35,2025-07-27 11:48:10,item-48,purchase,44.29,68.58,1
629,2025-07-29 07:11:30,item-75,click,89.93,68.58,0
265,2025-12-30 09:05:31,item-28,click,40.41,68.62,0
439,2022-05-15 22:42:42,item-23,purchase,37.55,68.63,1
620,2026-01-18 04:30:39,item-10,purchase,79.39,68.63,1
24,2025-06-01 22:52:02,item-95,add-to-cart,96.06,68.65,0
731,2025-08-02 08:33:17,item-40,add-to-cart,49.02,68.66,0
68,2021-07-15 05:43:42,item-22,view,88.4,68.68,0
103,2022-06-10 02:04:56,item-15,purchase,65.11,68.7,1
379,2025-07-03 11:05:10,item-24,favorite,8.58,68.71,0
562,2023-01-06 10:21:14,item-4,purchase,16.02,68.72,0
775,2024-02-25 06:18:33,item-94,view,69.48,68.77,0
272,2026-02-07 06:21:47,item-80,purchase,45.19,68.78,1
729,2025-06-25 13:34:07,item-45,favorite,49.43,68.78,0
781,2024-05-08 12:40:38,item-60,purchase,6.13,68.82,0
11,2024-12-18 19:48:18,item-44,purchase,89.05,68.83,0
528,2025-10-13 14:50:57,item-97,view,64.39,68.83,0
205,2023-01-29 18:40:21,item-15,favorite,83.62,68.84,0
132,2025-12-10 14:22:48,item-52,purchase,6.42,68.85,0
98,2024-11-04 20:07:22,item-22,view,39.77,68.87,0
128,2023-07-23 03:40:01,item-15,favorite,72.23,68.9,0
707,2025-06-20 07:47:01,item-73,add-to-cart,66.73,68.9,0
47,2026-04-27 03:44:36,item-85,view,37.75,68.92,0
170,2023-09-30 18:23:52,item-99,add-to-cart,32.8,68.93,0
193,2025-05-09 15:35:28,item-55,view,41.16,68.96,0
670,2025-11-11 01:32:28,item-50,add-to-cart,44.77,68.96,0
235,2024-09-14 17:56:23,item-95,favorite,30.92,68.97,0
323,2025-05-24 09:43:09,item-31,favorite,32.28,68.98,0
652,2023-10-03 08:38:16,item-47,purchase,20.6,68.98,1
722,2025-11-01 13:29:57,item-22,purchase,82.5,69,1
714,2026-06-04 03:05:22,item-8,view,4.6,69.01,0
843,2025-03-09 07:34:11,item-52,add-to-cart,26.68,69.04,0
559,2024-08-10 21:09:59,item-17,purchase,82.95,69.09,1
864,2026-03-07 13:48:03,item-10,favorite,90.76,69.13,0
55,2023-04-30 23:02:20,item-31,view,70.16,69.14,1
215,2025-09-15 23:15:10,item-1,view,78.99,69.14,0
331,2025-02-28 19:49:34,item-69,purchase,46.68,69.15,1
89,2024-05-11 15:09:55,item-61,view,60.52,69.2,0
11,2025-05-21 08:44:21,item-72,purchase,6.61,69.23,1
218,2025-04-07 04:20:50,item-47,purchase,7.82,69.23,1
409,2022-10-20 08:18:20,item-99,click,57.16,69.24,1
501,2025-09-14 12:33:06,item-10,click,10.25,69.25,0
921,2021-02-19 00:57:22,item-100,view,68.33,69.26,0
978,2025-07-26 01:49:51,item-67,view,90.26,69.28,0
189,2026-04-11 07:58:25,item-24,view,35.42,69.29,0
465,2025-09-08 16:32:52,item-80,click,13.53,69.29,0
326,2024-03-02 20:16:37,item-23,purchase,8.24,69.31,1
823,2026-05-11 14:34:28,item-8,view,32.11,69.32,0
52,2025-11-09 08:31:17,item-70,click,96.02,69.33,0
763,2025-11-30 02:46:47,item-71,favorite,9.55,69.33,0
842,2026-03-18 14:31:49,item-63,add-to-cart,66.3,69.35,0
196,2021-02-23 10:40:26,item-25,view,20.57,69.36,0
585,2026-05-09 01:09:44,item-98,purchase,21.97,69.36,1
65,2022-02-15 09:57:18,item-83,favorite,24.0,69.37,0
742,2024-01-06 17:27:57,item-22,favorite,9.98,69.38,0
180,2021-06-09 05:44:03,item-95,add-to-cart,3.07,69.39,0
511,2025-11-07 16:04:47,item-84,view,18.35,69.39,0
602,2022-02-23 14:35:12,item-99,view,83.89,69.39,0
180,2022-07-05 06:37:16,item-69,view,10.92,69.4,0
596,2023-05-16 01:27:16,item-81,add-to-cart,68.72,69.4,0
1000,2024-05-10 16:29:55,item-29,favorite,12.47,69.41,0
957,2024-02-20 06:10:27,item-67,add-to-cart,56.93,69.45,0
326,2026-05-25 02:25:18,item-33,purchase,48.93,69.47,1
556,2026-01-08 02:14:35,item-82,view,45.6,69.52,0
828,2026-04-04 17:26:44,item-63,view,23.23,69.52,0
919,2024-02-28 22:30:27,item-30,purchase,32.48,69.53,1
607,2023-05-26 05:26:42,item-64,favorite,32.47,69.55,0
844,2025-07-13 09:29:30,item-33,favorite,20.38,69.57,1
421,2025-03-03 01:26:19,item-78,purchase,38.1,69.58,1
1,2024-11-18 15:46:46,item-78,add-to-cart,98.15,69.59,0
447,2025-04-14 12:44:02,item-48,click,18.55,69.59,1
90,2026-02-03 02:08:45,item-18,view,74.33,69.63,0
302,2025-01-04 04:45:30,item-96,view,64.2,69.64,0
969,2023-10-04 09:12:08,item-17,view,39.59,69.66,0
986,2023-05-19 03:57:46,item-26,view,75.07,69.67,0
965,2025-02-25 18:38:21,item-85,add-to-cart,75.62,69.69,0
447,2025-03-17 01:40:30,item-59,purchase,77.88,69.7,1
143,2023-11-12 08:31:22,item-47,favorite,96.42,69.72,0
856,2024-12-21 13:57:33,item-86,purchase,90.02,69.72,1
287,2026-04-02 17:28:53,item-15,add-to-cart,29.33,69.75,0
821,2023-05-18 11:55:44,item-57,add-to-cart,31.74,69.76,0
347,2022-03-11 21:26:45,item-29,click,9.72,69.79,0
5,2023-10-12 08:55:25,item-94,add-to-cart,83.87,69.81,0
14,2026-01-30 12:06:25,item-17,click,55.87,69.83,1
786,2021-04-07 04:10:01,item-32,click,97.06,69.87,0
605,2025-10-25 22:51:53,item-21,favorite,6.7,69.88,0
836,2026-02-12 23:23:39,item-62,view,73.54,69.88,0
547,2025-06-20 00:11:19,item-52,add-to-cart,5.0,69.89,0
608,2024-12-08 15:18:28,item-2,add-to-cart,10.79,69.92,0
762,2025-08-02 12:35:22,item-29,click,69.2,69.93,0
3,2023-05-31 15:46:20,item-41,favorite,78.6,69.96,0
477,2022-01-19 18:26:37,item-29,click,88.53,69.96,0
649,2026-03-24 01:11:14,item-15,favorite,46.35,69.96,0
597,2025-04-23 19:22:18,item-63,view,42.56,69.98,1
407,2023-10-02 04:19:38,item-66,purchase,53.03,70,1
724,2024-01-23 23:59:48,item-33,favorite,67.77,70.07,0
97,2022-10-12 19:55:12,item-88,click,55.71,70.08,0
606,2025-11-27 11:31:25,item-1,favorite,46.19,70.08,0
584,2022-08-29 04:15:09,item-9,add-to-cart,21.98,70.1,0
312,2023-06-09 08:19:06,item-87,add-to-cart,67.78,70.12,0
301,2025-09-05 18:22:11,item-71,favorite,98.04,70.15,0
802,2024-09-19 01:20:28,item-44,view,93.7,70.19,0
270,2025-10-12 21:38:21,item-68,purchase,16.49,70.26,1
784,2024-08-14 08:39:51,item-11,add-to-cart,16.5,70.26,1
642,2025-02-17 12:12:55,item-97,click,19.46,70.27,0
246,2023-10-01 22:14:43,item-12,view,26.38,70.28,1
468,2025-10-09 03:46:56,item-90,purchase,67.68,70.29,1
162,2026-03-09 10:19:24,item-44,view,58.01,70.31,0
662,2024-04-19 07:36:06,item-59,view,69.77,70.34,1
26,2025-05-31 12:48:52,item-16,add-to-cart,78.72,70.36,0
363,2024-07-04 01:55:12,item-31,add-to-cart,30.35,70.37,0
113,2026-06-14 04:54:34,item-51,click,33.92,70.4,0
594,2026-05-18 17:41:29,item-93,favorite,85.09,70.41,0
172,2024-01-10 21:37:20,item-97,purchase,41.81,70.42,1
916,2023-06-20 00:20:27,item-44,click,0.79,70.42,0
43,2025-05-28 21:23:21,item-51,view,98.4,70.46,0
133,2025-12-07 22:38:07,item-7,view,20.12,70.47,0
169,2025-09-03 15:27:17,item-76,view,16.89,70.48,0
837,2023-04-07 02:28:31,item-21,add-to-cart,80.93,70.5,0
973,2024-05-11 11:25:13,item-70,add-to-cart,65.32,70.53,0
490,2024-06-13 14:28:30,item-82,purchase,22.64,70.57,1
704,2022-06-23 14:17:00,item-56,purchase,95.03,70.6,1
492,2024-07-19 04:54:04,item-55,favorite,43.34,70.61,0
973,2023-12-30 14:51:45,item-3,view,91.09,70.64,0
701,2024-01-21 03:55:55,item-25,favorite,44.62,70.66,0
267,2025-07-19 12:11:12,item-84,click,94.13,70.7,0
279,2025-12-13 00:52:52,item-26,add-to-cart,65.82,70.7,0
890,2023-03-18 16:06:37,item-36,favorite,3.83,70.73,0
48,2024-01-30 19:46:02,item-37,favorite,84.14,70.74,0
344,2025-04-09 17:07:00,item-52,purchase,30.76,70.74,1
303,2024-05-18 08:42:35,item-36,view,55.8,70.76,0
990,2026-03-16 15:04:57,item-45,add-to-cart,44.26,70.79,0
367,2025-12-18 00:19:07,item-95,favorite,48.1,70.8,0
197,2025-08-29 06:22:30,item-79,add-to-cart,57.82,70.83,0
502,2025-10-19 14:44:34,item-28,click,19.79,70.85,0
926,2025-07-06 09:12:16,item-45,purchase,54.33,70.86,1
897,2024-12-20 19:58:52,item-27,click,96.21,70.89,0
759,2025-11-25 02:11:37,item-78,view,8.91,70.91,0
299,2024-08-10 23:17:35,item-25,add-to-cart,85.86,70.92,0
644,2024-06-11 10:35:57,item-80,favorite,57.62,70.92,0
128,2025-01-31 09:29:44,item-91,add-to-cart,32.09,70.95,0
724,2025-01-31 07:01:44,item-81,purchase,8.26,70.98,1
182,2021-11-14 06:57:42,item-62,click,41.36,70.99,0
430,2026-06-10 20:54:40,item-47,click,48.99,71.15,0
671,2022-11-16 16:44:39,item-28,favorite,95.99,71.16,0
710,2026-07-02 21:20:46,item-57,click,93.28,71.16,0
539,2025-01-13 04:54:40,item-8,view,4.54,71.18,0
581,2026-04-18 12:38:19,item-29,favorite,19.27,71.21,0
106,2024-07-23 05:22:13,item-12,add-to-cart,3.51,71.3,0
299,2024-09-27 01:29:49,item-5,favorite,58.22,71.34,0
804,2025-12-22 15:56:17,item-31,add-to-cart,28.69,71.35,0
131,2025-06-20 23:45:51,item-86,view,43.4,71.36,0
330,2026-01-18 16:30:32,item-60,view,68.31,71.37,0
946,2023-11-07 23:56:48,item-72,view,79.18,71.37,0
740,2026-04-05 16:57:10,item-76,view,67.18,71.4,0
963,2025-09-09 14:03:48,item-37,favorite,71.21,71.4,0
955,2025-09-13 18:18:38,item-82,view,55.53,71.45,0
838,2023-02-17 02:58:08,item-16,add-to-cart,91.49,71.48,1
518,2026-04-21 12:39:48,item-66,favorite,32.19,71.49,0
763,2025-03-13 06:03:08,item-95,favorite,50.37,71.5,0
896,2023-12-23 12:28:16,item-9,purchase,11.51,71.52,1
75,2025-11-23 17:59:41,item-9,purchase,46.05,71.54,1
2,2024-05-27 19:16:24,item-98,favorite,26.23,71.59,0
486,2026-02-19 09:53:50,item-59,click,30.94,71.6,0
820,2025-01-24 11:36:44,item-67,favorite,78.14,71.62,0
470,2025-08-18 19:13:55,item-61,purchase,46.04,71.67,1
142,2026-06-08 01:19:11,item-61,purchase,80.28,71.7,1
776,2025-05-31 16:07:48,item-47,favorite,96.02,71.75,0
184,2024-05-22 02:36:16,item-54,view,63.77,71.76,0
296,2024-03-18 06:21:17,item-100,add-to-cart,46.35,71.76,0
876,2025-06-10 13:51:08,item-62,purchase,91.45,71.76,1
548,2022-06-10 11:43:41,item-2,add-to-cart,63.69,71.8,0
720,2025-03-08 09:16:15,item-21,view,57.54,71.86,0
721,2026-02-09 03:27:35,item-12,favorite,76.14,71.87,0
334,2023-03-14 08:11:36,item-80,add-to-cart,61.09,71.88,0
10,2024-08-10 23:58:03,item-98,view,34.83,71.92,0
54,2025-07-19 05:50:27,item-94,purchase,10.35,71.92,0
742,2024-08-18 04:15:42,item-61,purchase,48.73,71.93,0
543,2023-07-14 22:49:26,item-38,view,9.59,71.94,0
308,2025-11-29 12:07:05,item-11,purchase,81.71,71.95,1
644,2024-09-06 13:56:45,item-29,click,91.49,71.96,0
295,2026-02-28 22:27:46,item-49,favorite,29.76,72,0
936,2024-04-12 04:03:22,item-77,favorite,34.19,72,0
408,2024-10-15 22:42:41,item-16,view,96.18,72.02,0
782,2024-09-19 20:56:57,item-15,favorite,20.03,72.02,0
858,2024-05-14 04:25:49,item-100,purchase,88.63,72.02,1
907,2026-02-02 14:57:14,item-69,add-to-cart,83.73,72.05,0
624,2025-12-29 01:51:40,item-78,favorite,85.23,72.06,0
353,2023-04-30 23:52:53,item-20,view,72.79,72.09,0
414,2022-04-10 23:42:00,item-71,view,98.34,72.1,0
340,2024-04-28 07:15:04,item-35,favorite,60.06,72.11,0
245,2026-04-22 00:57:07,item-46,purchase,37.57,72.13,1
76,2025-10-01 16:04:52,item-64,favorite,89.38,72.14,0
634,2026-06-20 15:09:24,item-54,click,96.61,72.18,1
855,2026-06-23 12:22:32,item-30,click,37.06,72.26,0
314,2026-04-20 07:47:49,item-74,favorite,18.1,72.3,0
567,2025-09-03 12:40:03,item-75,favorite,48.54,72.3,0
643,2026-04-10 04:41:42,item-26,view,63.11,72.34,0
327,2026-06-27 05:04:35,item-86,click,56.83,72.36,0
697,2022-08-17 09:22:58,item-61,view,36.25,72.36,0
595,2025-05-17 22:09:01,item-64,add-to-cart,9.21,72.41,0
209,2025-04-01 11:29:00,item-20,add-to-cart,77.74,72.42,0
121,2021-12-11 07:14:22,item-88,add-to-cart,27.5,72.44,0
998,2026-05-16 17:39:57,item-66,view,11.6,72.45,0
118,2021-09-11 14:16:42,item-59,favorite,9.75,72.47,0
400,2023-09-05 01:51:48,item-32,click,65.58,72.53,1
426,2026-01-16 14:30:28,item-10,click,89.2,72.55,0
160,2026-02-13 12:49:20,item-60,click,48.69,72.56,0
357,2026-04-05 00:19:38,item-99,view,33.35,72.57,0
879,2025-09-24 12:05:49,item-29,view,35.74,72.6,0
421,2023-05-18 18:34:16,item-59,favorite,99.31,72.68,0
851,2025-08-09 12:46:51,item-20,favorite,34.56,72.68,0
226,2025-09-16 02:03:37,item-86,view,40.87,72.69,0
415,2025-08-28 02:38:14,item-35,purchase,85.49,72.7,1
243,2023-04-05 11:16:05,item-92,favorite,93.91,72.71,0
57,2022-06-15 04:18:02,item-33,favorite,42.83,72.72,0
398,2024-04-15 04:37:36,item-60,click,97.12,72.74,0
21,2022-03-25 12:44:18,item-45,favorite,47.19,72.75,0
519,2025-11-19 15:07:38,item-66,click,41.2,72.75,0
933,2026-02-14 17:59:40,item-40,purchase,27.76,72.77,1
77,2025-01-11 12:31:25,item-51,click,42.34,72.82,0
930,2026-04-24 06:30:00,item-43,favorite,52.47,72.83,0
837,2022-08-16 13:12:16,item-30,add-to-cart,1.56,72.85,0
221,2024-01-03 12:59:32,item-97,favorite,82.99,72.92,0
225,2024-01-22 13:03:22,item-51,favorite,75.49,72.94,0
468,2021-09-09 19:35:10,item-18,purchase,96.12,72.94,1
327,2024-12-15 19:14:30,item-18,view,36.78,72.98,0
654,2024-09-15 05:01:31,item-69,favorite,30.06,72.98,0
843,2022-09-30 17:19:07,item-10,favorite,98.19,73.01,1
979,2025-10-28 05:40:17,item-77,purchase,57.64,73.04,1
310,2026-03-30 20:02:44,item-98,click,96.81,73.05,0
758,2025-04-01 12:57:09,item-42,click,89.05,73.05,0
8,2026-03-12 21:19:39,item-25,favorite,39.18,73.1,0
831,2025-12-13 19:16:37,item-6,purchase,84.1,73.14,1
519,2024-08-06 16:23:14,item-46,view,56.49,73.19,0
522,2025-03-26 23:08:14,item-91,view,22.0,73.2,0
508,2025-04-14 17:44:02,item-35,favorite,84.05,73.22,0
192,2025-04-13 13:25:00,item-15,click,85.89,73.24,0
324,2025-04-21 13:59:16,item-20,view,98.4,73.25,0
394,2024-08-27 08:50:02,item-55,click,6.06,73.25,0
152,2024-10-15 23:30:55,item-32,click,38.11,73.33,0
230,2025-07-04 11:48:42,item-5,favorite,50.5,73.33,0
900,2026-04-17 11:52:51,item-70,add-to-cart,85.33,73.33,0
290,2021-09-03 03:08:38,item-97,add-to-cart,70.4,73.34,0
309,2025-12-17 03:19:02,item-12,add-to-cart,20.7,73.39,0
361,2023-11-16 13:20:19,item-67,add-to-cart,44.02,73.44,0
568,2024-06-02 14:55:31,item-85,view,26.58,73.49,0
999,2023-09-05 02:04:07,item-90,view,32.6,73.49,0
594,2025-04-24 21:40:17,item-36,favorite,69.88,73.56,0
151,2024-12-15 13:45:31,item-85,add-to-cart,85.81,73.58,0
426,2023-09-15 16:23:56,item-14,purchase,47.46,73.61,1
9,2024-02-14 21:59:15,item-16,view,46.95,73.63,0
940,2021-12-24 15:23:28,item-89,click,31.24,73.63,1
726,2025-10-18 08:41:41,item-66,favorite,47.26,73.69,0
844,2026-06-02 04:07:36,item-78,add-to-cart,76.67,73.7,0
10,2024-11-07 22:17:01,item-51,view,81.96,73.77,0
76,2024-08-22 00:18:46,item-65,click,93.65,73.8,0
71,2025-03-23 10:17:22,item-60,view,45.82,73.81,0
51,2023-06-02 13:51:19,item-72,favorite,72.07,73.85,0
586,2023-12-18 05:36:22,item-93,purchase,65.77,73.86,0
454,2025-10-19 18:58:42,item-55,view,47.78,73.94,0
672,2026-06-09 19:08:30,item-52,view,22.33,73.94,0
415,2025-03-26 22:26:40,item-15,add-to-cart,35.69,74.01,0
617,2023-10-26 20:16:06,item-70,view,4.88,74.02,0
862,2024-11-11 19:39:13,item-40,view,16.2,74.02,1
984,2020-10-10 04:45:48,item-14,add-to-cart,9.31,74.03,0
723,2024-11-15 22:29:21,item-26,purchase,91.27,74.05,0
811,2021-11-15 04:05:21,item-18,favorite,63.7,74.08,0
951,2025-11-12 13:19:27,item-18,click,27.41,74.11,0
194,2026-02-16 11:15:47,item-26,purchase,83.75,74.13,1
376,2025-07-30 23:07:07,item-36,click,49.53,74.3,0
528,2025-07-22 03:35:23,item-42,add-to-cart,36.22,74.34,0
5,2023-07-13 08:16:38,item-77,add-to-cart,75.85,74.44,0
428,2023-09-10 18:14:56,item-84,purchase,37.29,74.44,1
144,2024-12-15 07:32:24,item-2,favorite,78.51,74.45,0
968,2023-12-14 05:29:41,item-64,view,22.74,74.46,0
496,2026-02-07 07:26:40,item-19,purchase,83.82,74.47,1
370,2025-08-20 06:05:28,item-72,add-to-cart,66.4,74.51,1
689,2026-04-21 18:45:12,item-63,click,79.02,74.53,1
697,2025-04-28 08:08:29,item-95,view,16.04,74.53,0
873,2021-08-21 20:37:06,item-56,add-to-cart,62.28,74.61,0
236,2026-03-15 10:20:36,item-49,purchase,16.79,74.63,1
989,2024-09-19 02:49:52,item-11,add-to-cart,14.79,74.63,0
205,2021-05-16 17:27:10,item-53,purchase,36.84,74.64,1
213,2023-03-17 06:38:36,item-11,click,5.27,74.65,0
187,2026-05-15 23:16:22,item-73,add-to-cart,56.72,74.8,0
656,2024-12-13 15:20:18,item-23,purchase,87.14,74.84,1
119,2025-03-04 06:04:09,item-30,view,24.92,74.85,0
525,2025-11-18 03:54:12,item-79,add-to-cart,29.07,74.85,1
461,2022-11-21 10:58:56,item-57,add-to-cart,95.22,74.88,0
147,2025-04-11 01:23:53,item-72,view,7.23,74.9,0
653,2022-06-18 17:34:14,item-18,view,59.62,74.93,0
416,2026-03-20 01:17:23,item-24,view,71.29,75.04,0
820,2023-05-23 21:54:00,item-52,view,58.97,75.08,0
766,2024-08-23 11:45:56,item-4,add-to-cart,60.86,75.1,0
979,2025-02-25 09:25:55,item-44,favorite,6.54,75.11,0
508,2025-03-20 22:36:08,item-70,add-to-cart,12.75,75.12,0
223,2026-06-08 13:58:49,item-91,favorite,71.61,75.17,1
224,2025-04-10 20:52:28,item-27,click,73.92,75.27,1
184,2023-04-12 03:40:54,item-3,favorite,10.62,75.28,0
407,2022-12-03 20:39:44,item-66,add-to-cart,97.0,75.34,0
49,2024-06-30 21:15:03,item-59,add-to-cart,54.43,75.36,0
812,2024-05-14 02:57:34,item-72,add-to-cart,57.49,75.36,0
315,2023-11-16 17:55:35,item-9,view,38.55,75.4,0
90,2025-02-15 07:11:02,item-28,favorite,93.2,75.42,0
404,2025-08-06 10:59:51,item-82,purchase,20.49,75.42,1
492,2023-04-19 18:14:44,item-26,add-to-cart,32.12,75.42,0
333,2024-12-19 12:47:12,item-43,purchase,92.57,75.44,1
206,2025-03-28 20:16:02,item-49,add-to-cart,37.17,75.45,0
380,2026-01-01 15:04:28,item-72,favorite,22.23,75.5,0
46,2026-01-27 05:05:27,item-50,purchase,72.4,75.51,1
335,2026-02-13 02:58:18,item-21,add-to-cart,75.57,75.56,0
705,2025-05-07 23:33:26,item-67,purchase,24.11,75.6,1
516,2025-02-17 03:23:02,item-10,view,15.19,75.62,0
173,2024-09-05 05:03:54,item-96,click,75.82,75.63,0
202,2024-02-29 08:24:31,item-45,favorite,39.16,75.64,0
839,2025-07-04 13:34:14,item-49,favorite,25.85,75.64,0
55,2024-01-26 08:31:39,item-13,add-to-cart,19.89,75.65,0
236,2026-04-29 15:02:12,item-50,purchase,47.01,75.65,1
946,2024-04-05 22:03:41,item-76,view,70.07,75.65,0
46,2025-04-05 06:07:48,item-58,purchase,65.2,75.69,1
425,2024-09-27 07:01:08,item-60,favorite,97.14,75.71,0
877,2026-05-24 22:15:55,item-29,purchase,98.49,75.76,1
817,2024-09-23 16:30:03,item-76,view,48.95,75.81,0
848,2026-04-07 17:17:22,item-51,click,77.82,75.85,0
56,2024-05-15 13:29:20,item-33,favorite,84.76,75.92,0
5,2024-11-19 12:33:26,item-19,purchase,62.31,75.97,1
855,2024-11-11 06:38:48,item-10,favorite,50.76,75.97,0
312,2026-03-16 02:38:00,item-39,view,64.44,76,0
401,2025-03-17 22:41:17,item-23,click,53.9,76.04,0
833,2022-11-29 09:34:58,item-72,favorite,43.4,76.22,0
129,2026-07-01 09:50:59,item-12,favorite,47.2,76.23,0
145,2026-04-23 04:26:33,item-59,purchase,45.14,76.26,1
594,2024-09-11 11:31:12,item-47,click,59.0,76.31,0
474,2026-04-14 09:08:17,item-74,favorite,89.8,76.37,0
237,2021-11-01 02:35:24,item-31,purchase,12.2,76.38,1
628,2025-09-18 03:09:19,item-16,view,3.49,76.42,0
662,2026-04-05 15:13:50,item-64,view,88.99,76.43,0
329,2023-06-16 11:50:54,item-92,add-to-cart,24.43,76.44,0
339,2024-07-05 01:28:15,item-64,add-to-cart,10.89,76.49,0
425,2024-11-20 20:40:00,item-84,add-to-cart,72.17,76.51,0
658,2025-11-25 12:30:08,item-17,click,1.76,76.54,0
55,2023-07-20 07:37:17,item-49,view,33.21,76.55,0
69,2026-03-18 11:20:33,item-92,view,26.61,76.56,0
954,2023-10-05 13:13:46,item-81,favorite,23.07,76.57,0
144,2025-02-10 16:00:42,item-73,purchase,0.27,76.58,0
842,2026-04-07 20:57:40,item-81,favorite,64.67,76.66,0
152,2024-12-02 14:26:26,item-46,purchase,15.62,76.7,1
467,2023-06-09 08:37:32,item-77,purchase,58.36,76.73,1
479,2022-04-27 05:31:08,item-13,favorite,2.85,76.79,0
510,2022-11-11 19:40:10,item-60,purchase,6.0,76.79,1
779,2024-09-18 02:39:22,item-87,click,75.09,76.79,0
916,2022-10-19 22:47:11,item-30,add-to-cart,6.47,76.79,0
658,2026-01-25 04:08:32,item-51,view,68.95,76.8,0
413,2023-11-25 02:53:05,item-66,purchase,87.58,76.87,1
937,2023-04-30 02:49:12,item-15,favorite,37.31,76.89,0
311,2025-02-25 22:10:13,item-54,view,11.07,76.9,0
517,2024-12-10 02:31:13,item-12,view,87.57,76.92,0
399,2025-05-08 09:50:17,item-71,click,85.02,76.93,1
